,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cell_name
126,0.08150922,0.12465473,0.030506149,0.0726998,-0.013461167,-0.0007515981,-0.027080277,-0.21785563,-0.078341484,-0.01091693,0.088770114,0.040275905,-0.068154335,0.04100872,0.001116298,SS.sc7785305
127,0.07742893,0.12343569,0.030896757,0.07463764,-0.017752895,2.5856483e-05,-0.007667557,-0.17694905,-0.07122027,-0.010669228,0.10817519,0.06535063,-0.12580591,0.10503382,-0.008419728,SS.sc7785570
128,0.08235047,0.14230105,0.037187845,0.091926225,-0.032646604,0.003064125,0.07325817,0.16640306,0.047179498,0.0049923183,-0.036713306,-0.018971227,0.03683465,-0.035073895,0.005423153,SS.sc7786020
129,0.0828893,0.11751659,0.027530834,0.06409929,-0.007659758,-0.0012509353,-0.026558109,-0.085903056,-0.013731993,0.0011582251,-0.03610758,-0.049457382,0.123069845,-0.13270938,0.017452497,SS.sc7785614
130,0.080662794,0.142138,0.037532434,0.093585484,-0.034693703,0.0033708343,0.082740426,0.17143548,0.04459624,0.00325273,-0.0069625946,0.018380336,-0.046857946,0.062801845,-0.013214627,SS.sc7785358
131,0.08143992,0.13942967,0.036259234,0.08928218,-0.030989718,0.002839775,0.06710276,0.1578623,0.046366077,0.005517292,-0.046898935,-0.032883942,0.06869113,-0.072524235,0.012472137,SS.sc7785307
132,0.08123111,0.12758857,0.031644657,0.07580759,-0.016880976,-0.00015231657,-0.013830755,-0.17921953,-0.069264546,-0.009566362,0.08833429,0.042779155,-0.07854653,0.054620404,-0.0011506219,SS.sc7785594
133,0.08039082,0.11798256,0.027910797,0.06322633,-0.010338336,-0.00043932156,-0.029280668,-0.10228858,-0.032792915,-0.0003653629,-0.011219134,-0.041713115,0.08316608,-0.09350215,0.014154511,SS.sc7785448
134,0.08546384,0.107764535,0.02282438,0.047039896,0.004888574,-0.002404385,-0.08077055,-0.16387516,-0.038862135,-0.0007649096,-0.05672004,-0.07621672,0.1439615,-0.13802336,0.013508777,SS.sc7785310
135,0.080476925,0.11957799,0.028837534,0.06835022,-0.010054758,-0.0012064228,-0.035549365,-0.22710618,-0.07647778,-0.010971287,0.07708539,0.034915593,-0.055194758,0.032556806,0.00012892496,SS.sc7785454
136,0.08367165,0.14766401,0.03902062,0.09727543,-0.036551807,0.00370831,0.09178346,0.22162406,0.0643297,0.006350369,-0.045269664,-0.0156159,0.028294595,-0.02093357,0.0021343236,SS.sc7785314
137,0.0817392,0.13374424,0.033964943,0.08240646,-0.024542412,0.0016539765,0.037058357,0.07108533,0.022563228,0.0038773145,-0.041691054,-0.04442064,0.10240918,-0.11749715,0.020985555,SS.sc7785574
138,0.08129114,0.14399305,0.038123786,0.095187835,-0.036058787,0.0036833785,0.091553666,0.21807337,0.062518656,0.0058671217,-0.03806478,-0.006968897,0.008818388,0.0021119313,-0.0023855136,SS.sc7785551
139,0.087290525,0.05142057,0.005142374,0.009033768,0.049109526,-0.007338519,-0.10588831,-0.10756117,0.05731559,0.005571188,-0.13988075,-0.036079973,0.11519847,-0.06168962,-0.004066556,SS.sc7788340
140,0.08136246,0.1275146,0.03157106,0.07537527,-0.01705545,1.5909836e-05,-0.009793991,-0.1399491,-0.053445358,-0.006672094,0.0572649,0.01731578,-0.026469909,0.003455879,0.0055019245,SS.sc7785334
141,0.08292846,0.14485994,0.03808438,0.094643116,-0.034569167,0.0033588952,0.08261156,0.19304891,0.05586466,0.005651523,-0.041518115,-0.018255504,0.036853056,-0.034387454,0.0054007126,SS.sc7785483
142,0.08231408,0.1444884,0.03807732,0.094826266,-0.034709185,0.003288617,0.080167,0.15624991,0.03879545,0.0024639678,0.0021062775,0.024908733,-0.06081626,0.07725104,-0.015574939,SS.sc7785288
